Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;20000;4200;Varmeanlæg;2;Demontage af elradiatorer i tagetage;2-1-1-0
False;True;40300;2800;Solceller;0;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
False;False;73200;1400;Vinduer;1;Udskiftning af eksisterende vinduer uden energiglas;1-3-1-0
False;True;120000;5900;Varmepumper;3;Installation af ny luft/vand varmepumpe og Installation af ny varmtvandsbeholder;2-1-5-0
