Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;2600;1000;Varmerør;2;Isolering af varmerør op til 50 mm;2-2-2-0
False;False;31100;600;Vinduer;1;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;50700;800;Loft;0;Efterisolering af loftsrum med 250 mm isolering og Efterisolering af loftsrum med 150 mm isolering;1-1-1-0
False;False;125000;2500;Varmepumper;3;Konvertering til varmepumpe, Installation af ny varmtvandsbeholder, Installation af ny luft/vand varmepumpe og Ny ladekredspumpe;2-1-5-0
