Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
True;True;3000;90;Loft;2;Udskiftning af eksisterende loftslem til ny præfabrikeret loftslem;1-1-1-0
False;True;18000;4300;Varmeanlæg;0;Nedrivning af el-radiator i værelser og etablering af vandbårne radiator i de to værelser.;2-1-1-0
False;False;24200;400;Loft;1;Efterisolering af loftsrum med 100 mm isolering;1-1-1-0
True;False;26400;800;Yderdøre;4;Udskiftning af eksisterende yderdør og Udskiftning af eksisterende terrassedør;1-3-3-0
False;True;67500;3500;Solceller;5;Montage af nye solceller;4-1-3-0
True;False;84800;2700;Vinduer;3;Udskiftning af eksisterende vinduer;1-3-1-0
