Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;1800;40;Loft;1;Udskiftning af eksisterende loftslem til ny præfabrikeret loftslem;1-1-1-0
False;True;40300;2600;Solceller;0;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
False;True;105000;3500;Kælder ydervægge;2;Udvendig efterisolering af kælderydervægge mod jord med 200 mm;1-2-4-0
False;True;166000;5600;Varmepumper;3;Installation af nyt luft/vand anlæg, installation af ny varmtvandsbeholder, varmefordelingsanlæg - fald i temperatursæt ;2-1-5-0
