Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;400;Varmefordelingspumper;0;Udskiftning af fordelingspumpe.;2-2-3-0
False;False;5000;200;Varmefordelingspumper;1;Installation af ny pumpe ved gulvvarme;2-2-3-0
False;False;9900;200;Vinduer;5;Udskiftning af altandør;1-3-1-0
False;True;19800;800;Varmerør;2;Efterisolering af rør i kælder.;2-2-2-0
False;True;21000;1700;Etageadskillelse;3;Isolering af gulv mod uopvarmet kælder ;1-4-2-0
False;False;61000;800;Loft;4;Efterisolering af loftskonstruktion;1-1-1-0
