Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;2800;5300;Loft;494401;Efterisolering af loft i værelse mod syd på 1. sal;1-1-1-0
False;False;9000;5900;Automatik;494409;Montage af fremløbstermostater på radiatorer.;2-2-4-0
False;False;75000;5300;Solceller;494408;Etablering af solceller;4-1-3-0
False;False;101500;6600;Vinduer;494407;Udskiftning af vinduer og døre;1-3-1-0
