Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;500;200;Varmtvandsrør;5;Isolering af brugsvandsrør og cirkulationsledning op til 100 mm i fyrrum;3-1-3-0
False;True;800;500;Varmtvandsrør;4;Isolering af tilslutningsrør til varmtvandsbeholder op til 100 mm i fyrrum;3-1-3-0
False;True;1700;800;Varmerør;6;Isolering af varmerør op til 100 mm i fyrrum;2-2-2-0
False;False;5000;0;Varmtvandspumper;3;Montage af ny cirkulationspumpe;3-1-4-0
False;True;34500;2600;Solceller;2;Montage af nye solceller;4-1-3-0
False;False;34800;600;Loft;1;Efterisolering af loftsrum med 100 mm isolering;1-1-1-0
False;False;40000;10;Kedler;0;Installation af ny kondenserende gaskedel;2-1-2-0
