Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;700;Automatik;3;Montage af termostatventiler, radiatorer;2-2-4-0
False;False;13500;500;Yderdøre;2;Udskiftning af yderdør;1-3-3-0
False;False;30400;400;Yderdøre;1;Udskiftning af eksisterende skydedørsparti;1-3-3-0
False;False;45400;700;Loft;5;Efterisolering af loftsrum med 200 mm isolering;1-1-1-0
False;False;51700;1100;Vinduer;0;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;94300;500;Hule ydervægge;4;Indvendig montage af forsatsvæg med 100 mm isolering;1-2-1-0
