Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;600;3200;Varmtvandsbeholder;494356;Isolering af gennemstrømningsvandvarmer;3-1-5-0
False;False;1800;3200;Vinduer;494357;Udskiftning af vindue.;1-3-1-0
False;False;2800;3200;Lette ydervægge;494351;Efterisolering af kvistflunke.;1-2-3-0
False;True;3200;3300;Massive ydervægge;494354;Efterisolering af massiv ydervæg (ved den uisolerede del);1-2-2-0
False;False;7500;3200;Lette vægge mod uopvarmet rum;494352;Efterisolering af let væg mod tagrum.;1-2-3-1
False;False;91900;4100;Massive ydervægge;494353;Efterisolering af massiv ydervæg i stueplan.;1-2-2-0
False;False;127700;3300;Terrændæk;494355;Etablering af nyt terrændæk;1-4-1-0
