Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;1000;5700;Varmtvandsrør;494293;Isolering af tilslutningsrør til vandvarmer.;3-1-3-0
False;True;6000;5600;Varmerør;494323;Efterisolering af varmefordelingsrør.;2-2-2-0
