Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;600;Varmefordelingspumper;0;Installation af ny fordelingspumpe;2-2-3-0
False;False;9000;200;Yderdøre;3;Udskiftning af yderdør;1-3-3-0
False;True;37500;1500;Loft;2;Efterisolering af loft mod uopvarmet tagrum;1-1-1-0
False;False;60000;1300;Solceller;1;Montering af et solcelleanlæg på 20 m²;4-1-3-0
