Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;200;20;Loft;3;Efterisolering af loftslem med 350 mm isolering og fjernelse af eksisterende isolering ;1-1-1-0
False;True;7700;300;Loft;6;Efterisolering af lodret skunk med 200 mm isolering;1-1-1-0
False;True;8500;300;Loft;5;Indvendig efterisolering af skråvægge med 200 mm isolering;1-1-1-0
False;False;8700;200;Yderdøre;0;Udskiftning af eksisterende yderdør;1-3-3-0
False;False;35900;700;Loft;2;Efterisolering af hanebåndsloft med 200 mm isolering;1-1-1-0
False;False;39800;900;Vinduer;1;Udskiftning af eksisterende vinduer;1-3-1-0
False;True;67500;5100;Solceller;4;Montage af nye solceller;4-1-3-0
