Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;3300;300;Fladt tag;494199;Efterisolering af fladt tag;1-1-2-0
False;True;5700;500;Lette ydervægge;494200;Efterisolering af kvistflunke;1-2-3-0
False;False;18000;200;Varmepumper;494187;Etablering af luft/luft-varmepumpe;2-1-5-0
False;True;18800;3600;Hule ydervægge;494196;Efterisolering af hulmur;1-2-1-0
False;False;57800;1300;Vinduer;494203;Nye vinduer med 3 lags energiruder.;1-3-1-0
False;True;59800;3200;Loft;494194;Efterisolering af skråvægge, hanebåndsloft samt skunke.;1-1-1-0
False;False;131700;700;Kælder ydervægge;494193;Efterisolering af kælderydervæg;1-2-4-0
False;False;156600;700;Kældergulv;494188;Etablering af nyt kældergulv;1-4-4-0
