Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;600;Varmefordelingspumper;6;Ny varmefordelingspumpe;2-2-3-0
False;True;8100;400;Loft;3;Efterisolering af vandret skunk med 250 mm isolering;1-1-1-0
False;True;9300;600;Loft;4;Efterisolering af lodret skunk med 300 mm isolering;1-1-1-0
False;False;17300;500;Ovenlys;1;Udskiftning af eksisterende ovenlysvinduer;1-3-2-0
False;True;20600;800;Vinduer;5;Udskiftning af eksisterende vinduer uden energiglas ;1-3-1-0
False;True;40300;2600;Solceller;0;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
False;True;48400;1400;Etageadskillelse;2;Efterisolering af etageadskillelse mod jord med 150 mm isolering;1-4-2-0
False;True;130000;12800;Varmepumper;7;Installation af ny luft/vand varmepumpe og Installation af ny varmtvandsbeholder;2-1-5-0
