Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;1900;40;Vinduer;5;Udskiftning af eksisterende vinduer med 2 lags termorude;1-3-1-0
False;False;4700;70;Lette ydervægge;2;Efterisolering af lette ydervægge af tegl/træ med 200 mm isolering og fjernelse af eksisterende isolering;1-2-3-0
False;False;5800;200;Yderdøre;6;Udskiftning af massiv uisoleret yderdør;1-3-3-0
False;False;7800;200;Lette ydervægge;3;Efterisolering af lette ydervægge af træ med 200 mm isolering og fjernelse af eksisterende isolering;1-2-3-0
False;False;36100;900;Loft;4;Indvendig efterisolering af skråvægge med 200 mm isolering;1-1-1-0
False;False;43100;1000;Massive ydervægge;1;Udvendig efterisolering af massive ydervægge med 200 mm;1-2-2-0
False;False;178900;700;Terrændæk;0;Ophugning af eksisterende terrændæk og støbning af nyt med 400 mm mineraluld eller polystyrenplader;1-4-1-0
