Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;2600;Varmtvandspumper;494349;Den eksisterende cirkulationspumpe på varmt vand udskiftes.;3-1-4-0
False;True;16700;3000;Loft;494343;Efterisolering af loft;1-1-1-0
False;False;32300;3200;Massive ydervægge;494345;Efterisolering af massiv ydervæg;1-2-2-0
False;True;89000;5500;Massive ydervægge;494344;Efterisolering af massiv ydervæg;1-2-2-0
False;False;193100;3200;Terrændæk;494346;Etablering af nyt terrændæk;1-4-1-0
