Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;600;Varmefordelingspumper;4;Ny varmefordelingspumpe;2-2-3-0
False;False;20000;500;Loft;1;Indvendig efterisolering af skråvægge med 250 mm isolering;1-1-1-0
False;False;34500;1700;Solceller;3;Montage af nye solceller;4-1-3-0
False;False;36400;600;Loft;2;Efterisolering af loftsrum med 150 mm isolering;1-1-1-0
False;True;56500;1600;Kælder ydervægge;0;Udvendig efterisolering af kælderydervægge over jord med 200 mm og udvendig efterisolering af kælderydervægge mod jord med 200 mm;1-2-4-0
