Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;9900;400;Varmerør;5;Isolering af varmerør op til 60 mm;2-2-2-0
False;False;19900;500;Vinduer;3;Udskiftning af ruder med nye lavenergiruder (med varm kant) BR20.;1-3-1-0
False;False;29500;500;Loft;2;Efterisolering af loftsrum med 150 mm isolering;1-1-1-0
False;False;33600;500;Vinduer;4;Udskiftning af vinduer med nye energivinduer (BR20 krav);1-3-1-0
False;False;80000;2100;Solceller;0;Montering af et solcelleanlæg på 30 m²;4-1-3-0
False;False;162000;3600;Krybekælder;1;Nedrivning af eksisterende krybekælder og etablering af nyt terrændæk med 250 mm isolering;1-4-3-0
