Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;3200;800;Automatik;2;Montage af termostatventiler, radiatorer;2-2-4-0
False;True;6300;400;Varmerør;1;Isolering af varmerør op til 50 mm;2-2-2-0
True;False;11900;400;Yderdøre;5;Udskiftning af entredør og bagdør med nye isolerede døre;1-3-3-0
False;True;34500;1900;Solceller;0;Montage af nye solceller;4-1-3-0
False;False;43200;300;Terrændæk;3;Ophugning af eksisterende terrændæk og støbning af nyt med 250 mm mineraluld eller polystyrenplader;1-4-1-0
True;False;57700;1200;Vinduer;6;Udskiftning af eksisterende ældre vinduer og døre med nye vinduer og døre med energiruder;1-3-1-0
True;False;151200;1100;Krybekælder;4;Nedrivning af eksisterende krybekælder og etablering af nyt terrændæk med 250 mm isolering;1-4-3-0
