Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;1500;200;Lette ydervægge;494292;Efterisolering af let væg;1-2-3-0
False;True;2400;1300;Varmerør;494303;Isolering af varmefordelingsrør i kælder med 40 mm;2-2-2-0
False;True;3200;900;Varmefordelingspumper;494302;Montering af ny varmefordelingspumpe på varmeanlæg, Grundfos Alpha2 25-40;2-2-3-0
False;True;6000;1100;Etageadskillelse;494299;Efterisolering af gulv mod kælder;1-4-2-0
False;True;8500;2100;Massive ydervægge;494295;Efterisolering af massive ydervægge;1-2-2-0
True;True;18000;5000;Varmepumper;494301;Etablering af luft/luft-varmepumpe;2-1-5-0
True;True;54000;22400;Varmeanlæg;494300;Konvertering til opvarmning med træpiller;2-1-1-0
True;True;56200;8600;Loft;494291;Efterisolering af loft;1-1-1-0
