Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;5000;800;Varmefordelingspumper;2;Installation af ny fordelingspumpe;2-2-3-0
False;False;28100;200;Yderdøre;1;Udskiftning af massiv yderdør med en ny energi-yderdør;1-3-3-0
False;False;100000;4800;Solceller;3;Montering af et solcelleanlæg på 40 m²;4-1-3-0
False;False;200700;2000;Kælder ydervægge;0;Udvendig efterisolering af kældervægge med 200 mm trykfast mineraluld;1-2-4-0
