Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;3000;30;Lette ydervægge;1;Efterisolering af lette ydervægge af træ med 200 mm isolering og fjernelse af eksisterende isolering;1-2-3-0
False;False;7800;300;Yderdøre;3;Udskiftning af eksisterende terrasse yderdør;1-3-3-0
False;True;19600;1600;Varmtvandsbeholder;4;Installation af 250 liters solvarmebeholder og Installation af nyt solvarmeanlæg til brugsvandsproduktion;3-1-5-0
False;True;25400;800;Loft;0;Efterisolering af loftsrum med 100 mm isolering;1-1-1-0
False;False;44100;1500;Vinduer;2;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;67500;2300;Solceller;5;Montage af nye solceller;4-1-3-0
False;True;155000;9500;Kedler;6;Konvertering til opvarmning via varmepumpe, Etablering af nyt varmefordelingsanlæg til radiatorer, Installation af ny luft/vand varmepumpe og Ny ladekredspumpe;2-1-2-0
