Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;500;200;Varmtvandsrør;3;Tilslutningsrør til gennemstrømningsvandvarmer efterisoleres med 20 mm mineraluldsmåtte.;3-1-3-0
False;True;14900;700;Loft;4;Vandret loft efterisoleres med 200 mm indblæst mineraluldsgranulat.;1-1-1-0
False;False;25900;500;Yderdøre;5;Yderdør og terrassedør med tolags termoruder udskiftes.;1-3-3-0
False;True;32500;2000;Solceller;1;Montering af 13 m² solceller på sydvestvendt tagflade.;4-1-3-0
False;False;36900;800;Vinduer;6;Alle vinduer udskiftes.;1-3-1-0
