Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;14700;600;Loft;0;Efterisolering af loftsrum op til 400 mm isolering;1-1-1-0
False;False;22000;1100;Varmepumper;2;Installation af ny omdrejningsstyret luft/luft varmepumpe;2-1-5-0
False;True;30000;2100;Kedler;4;Udskiftning af gaskedel.;2-1-2-0
False;False;33700;900;Vinduer;1;Udskiftning af vinduer med termoruder.;1-3-1-0
False;True;34500;1900;Solceller;3;Montage af 1,8 kW solcelleanlæg.;4-1-3-0
