Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;9400;200;Yderdøre;4;Udskiftning af yderdør;1-3-3-0
False;False;10000;400;Varmefordelingspumper;0;Installation af ny fordelingspumpe;2-2-3-0
False;False;11500;90;Yderdøre;3;Udskiftning af massiv yderdør med en ny energi-yderdør;1-3-3-0
False;True;35000;2000;Solceller;1;Montering af et solcelleanlæg på 10 m²;4-1-3-0
False;False;35900;500;Loft;2;Efterisolering af loft mod uopvarmet tagrum (400 mm);1-1-1-0
