Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;4000;200;Vinduer;2;Udskiftning af eksisterende vinduer;1-3-1-0
False;True;7500;400;Vinduer;3;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;15000;300;Lette vægge mod uopvarmet rum;0;Efterisolering af lette vægge mod uopvarmet rum af træ med 200 mm isolering og fjernelse af eksisterende isolering;1-2-3-1
False;True;28700;1700;Loft;1;Efterisolering af lukket etageadskillelse mod uopvarmet tagrum med 100 mm isolering og Efterisolering af lukket etageadskillelse mod uopvarmet tagrum med 200 mm isolering;1-1-1-0
False;True;52500;3700;Solceller;5;Montage af nye solceller;4-1-3-0
False;True;150000;14200;Varmepumper;4;Etablering af nyt varmefordelingsanlæg til radiatorer på 1. sal og justering af anlæg. , Installation af ny varmtvandsbeholder og Installation af ny luft/vand varmepumpe;2-1-5-0
