Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;200;50;Varmtvandsrør;3;Isolering af tilslutningsrør til varmtvandsbeholder op til 50 mm;3-1-3-0
False;True;2700;800;Varmerør;0;Isolering af varmerør op til 50 mm;2-2-2-0
False;True;4200;200;Vinduer;5;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;5000;300;Varmefordelingspumper;1;Udskiftning af den eksisterende fordelingspumpe.;2-2-3-0
False;True;19100;900;Lette ydervægge;4;Indvendig efterisolering af lette ydervægge med 200 mm;1-2-3-0
False;False;19200;400;Vinduer;6;Udskiftning af eksisterende vinduer;1-3-1-0
False;False;52500;1200;Solceller;2;Montage af nye solceller;4-1-3-0
