Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;10400;300;Yderdøre;6;Udskiftning af eksisterende yderdør;1-3-3-0
False;True;16300;600;Yderdøre;1;Udskiftning af eksisterende yderdør og Udskiftning af yderdør;1-3-3-0
False;False;18400;300;Ovenlys;3;Udskiftning af eksisterende ovenlysvinduer;1-3-2-0
False;True;34500;2200;Solceller;4;Montage af nye solceller;4-1-3-0
False;False;43500;900;Vinduer;2;Udskiftning af eksisterende vinduer;1-3-1-0
False;True;57500;2300;Massive ydervægge;0;Indvendig efterisolering af massive ydervægge med 200 mm;1-2-2-0
False;False;170000;1800;Varmepumper;5;Installation af ny luft/vand varmepumpe og Etablering af nyt varmefordelingsanlæg til radiatorer;2-1-5-0
