Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;23900;500;Yderdøre;2;Udskiftning af eksisterende skydedørsparti mod sydvest ;1-3-3-0
False;False;36000;700;Vinduer;1;Udskiftning af eksisterende termovinduer;1-3-1-0
False;True;40300;2100;Solceller;0;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
False;True;61200;1800;Loft;4;Efterisolering af loftsrum med 300 mm isolering;1-1-1-0
False;False;210000;5500;Varmepumper;3;Installation af ny luft/vand varmepumpe, etablering af nyt varmefordelingsanlæg til radiatorer, demontering af el-gulvvarme og Installation af ny varmtvandsbeholder;2-1-5-0
