Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;2100;200;Varmtvandsbeholder;3;Installation af 250 liters solvarmebeholder;3-1-5-0
False;True;16100;600;Etageadskillelse;0;Efterisolering af gulv mod uopvarmet kælder med 200 mm isolering;1-4-2-0
False;False;35000;1500;Solvarme;2;Installation af nyt solvarmeanlæg til brugsvandsproduktion;2-1-6-0
False;True;93800;6200;Solceller;1;Montage af nye solceller;4-1-3-0
