Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
True;True;29400;4400;Krybekælder;494205;Efterisolering af gulv mod krybekælder;1-4-3-0
False;False;34400;2600;Vinduer;494224;Udskiftning af vinduer og yderdøre med 2 lags termorude til nye med 3 lags energiruder og varm kant.;1-3-1-0
