Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;31700;1300;Loft;494261;Efterisolering af loft;1-1-1-0
False;False;35100;800;Vinduer;494265;"Ny dør med energirude.

Nyt vindue med 3 lags energirude.";1-3-1-0
