Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;True;4400;5300;Varmefordelingspumper;493645;Udskiftning af cirkulationspumpe.;2-2-3-0
False;True;6900;5000;Loft;493625;Efterisolering af vandrette skunke på 1. sal.;1-1-1-0
False;True;15000;10000;Varmeanlæg;493644;Etablering af radiator tilsluttet centralvarme på 2. sal.;2-1-1-0
False;False;26400;5200;Hule ydervægge;493635;Efterisolering af ydervægge.;1-2-1-0
False;False;70300;6400;Loft;493623;Efterisolering af skråvægge på 1. sal.;1-1-1-0
