Recommended;Profitable;Investment;Savings;SeebClassificationDescription;ProposalID;ProposalHeadline;SeebClassification
False;False;28000;200;Terrændæk;1;Etablering af nyt terrændæk;1-4-1-0
False;False;29200;600;Yderdøre;4;Yderdør m. termorude udskiftes;1-3-3-0
False;False;34500;800;Loft;2;Efterisolering af loft mod uopvarmet tagrum;1-1-1-0
False;False;157500;900;Kældergulv;0;Etablering af nyt kældergulv;1-4-4-0
False;False;220000;1900;Kælder ydervægge;3;Udvendig efterisolering af kældervægge med 200 mm trykfast mineraluld;1-2-4-0
