id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;placehodlerForKælder;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
011d5244-1f52-48b8-82d7-b020ee7ed670;0a3f5084-c4cf-32b8-e044-0003ba298018;1646750;217;133;;133;;2014;;9;;;POINT(660168.38 6198213.35);5;6
011efc54-9b5d-4606-8598-1b24b89b96e2;0a3f5082-c761-32b8-e044-0003ba298018;1994523;120;136;169;41;;1870;;2;7;;POINT(652362.38 6180244.69);5;6
011f98fb-a244-4845-847c-1bdac28831ab;0a3f5084-c571-32b8-e044-0003ba298018;1644707;510;65;65;;;2006;;7;1;;POINT(666980.14 6189208.51);5;6
01207044-0d32-4704-a1ae-7f40cac0e91b;0a3f5082-c8c5-32b8-e044-0003ba298018;1994621;110;154;270;;;1914;1990;2;9;;POINT(652122.25 6180279.93);5;6
0121f07e-8620-4107-a99a-e6a4d8c1ba1f;0a3f5083-ca54-32b8-e044-0003ba298018;1043718;510;90;90;;;1967;1991;7;1;2;POINT(671001.45 6203699.35);5;6
0127601d-26d1-45c7-903b-0b746ec621b0;0a3f5082-a578-32b8-e044-0003ba298018;1986929;510;61;61;;;1978;2000;7;1;2;POINT(651004.53 6187821.31);5;6
0127dc0f-d053-48cb-b23c-b0320d1e604a;0a3f5084-f62a-32b8-e044-0003ba298018;1657130;210;126;;126;;1914;;9;;;POINT(648656.16 6203606.08);5;10
01290e7c-023c-422d-baab-3c622f30f84a;0a3f5084-d772-32b8-e044-0003ba298018;1652028;120;139;139;;;2014;;5;1;4;POINT(661566.33 6203967.52);5;6
012979ce-8399-403b-8cba-0caa213dba57;0a3f5082-c826-32b8-e044-0003ba298018;1988799;510;49;49;;;;;7;1;2;POINT(652583.59 6190613.34);5;11
012b5b2f-1e2e-4e49-8e13-0599c72464c0;0a3f5082-a24b-32b8-e044-0003ba298018;1985772;510;80;80;;;1949;;3;4;2;POINT(649919.32 6189678.17);5;6
01315aa4-dda2-4e10-865b-0dc303fad777;0a3f5082-9c96-32b8-e044-0003ba298018;1987616;120;80;71;63;;1952;1976;2;7;90;POINT(653070.21 6186722.87);5;6
0132c5c1-767a-42ee-a493-14c60ea9bbf3;0a3f5084-f639-32b8-e044-0003ba298018;1657170;120;94;116;;;1899;1983;7;1;90;POINT(648017.87 6204254.57);5;6
0133953c-51b8-4c01-924e-b9bf1982f698;0a3f5084-f8cd-32b8-e044-0003ba298018;1663961;120;158;158;;;1974;1982;1;;;POINT(662128.1 6192870.33);5;6
013592b2-f691-4caa-a576-d34dfc8b25a4;1357eb80-9dfd-3d79-e044-0003ba298018;1990471;217;259;;259;;1982;;9;;;POINT(663979.88 6187432.26);5;6
013604a0-1a1c-45ce-8319-fbcd9dd3be33;0a3f5084-bf70-32b8-e044-0003ba298018;1658515;585;15;15;;;2008;;9;;90;POINT(642804.27 6207160.71);5;6
0137732f-320d-4975-86fd-cea19fc8bd69;0a3f5084-ff5c-32b8-e044-0003ba298018;1645859;120;157;157;;;1987;;7;1;2;POINT(666760.42 6195841.53);5;6
01383533-8a77-4cbb-b3dd-f11812b4540d;0a3f5083-e399-32b8-e044-0003ba298018;1045164;510;58;58;;;1969;;7;1;;POINT(672307.99 6204412.48);5;6
01392276-0a70-4896-bbb8-7c0bd482eb7c;0a3f5082-c906-32b8-e044-0003ba298018;1985868;510;48;48;;;1962;1967;7;1;2;POINT(649740.37 6189398.52);5;6
013bc64b-0687-4672-9723-740c187aa2b5;0a3f5084-d3cc-32b8-e044-0003ba298018;1661012;510;64;47;;;1966;;3;3;;POINT(658057.97 6192861.52);5;6
0141eb62-4d5d-46f2-95f0-45840fee55d8;0a3f5084-e5b1-32b8-e044-0003ba298018;1660389;120;88;140;;;1933;;7;1;2;POINT(647618.9 6205007.28);5;6
0143c82c-08ae-413f-8e13-342160e42b28;0a3f5084-bf2a-32b8-e044-0003ba298018;1659225;585;14;14;;;1996;;7;1;;POINT(643680.41 6207092.36);5;6
01450267-da70-4cce-b0cc-2a8b6a306207;0a3f5082-aca2-32b8-e044-0003ba298018;1983045;217;351;;351;;1978;;9;;;POINT(655858.82 6190432.82);5;6
01454c50-337d-49c2-8aa6-b2f5c0bb8a46;0a3f5084-c671-32b8-e044-0003ba298018;1650174;510;97;97;;;1969;2014;7;1;2;POINT(659659.64 6198223.34);5;6
0145772f-7bb0-4d3e-8e84-d3a08ccd1d10;0a3f5082-aba1-32b8-e044-0003ba298018;1985322;510;39;35;;;1970;;3;4;;POINT(648921.15 6189384.04);5;6
0145d784-2f00-4a66-a5a1-318ff9d93faa;0a3f5084-f0eb-32b8-e044-0003ba298018;1657205;585;38;24;;;2013;;7;1;;POINT(652155.39 6203548.33);5;6
014639f4-7379-48cd-a4c6-c1478f928cd5;0a3f5082-cbf1-32b8-e044-0003ba298018;1983925;510;56;56;;;1963;2010;3;3;;POINT(657054.43 6191565.88);5;6
01468498-86ed-4b85-bffe-6b0f0e40c99a;1357eb80-9dfb-3d79-e044-0003ba298018;1990465;120;150;241;;;1857;1998;3;3;;POINT(664102.44 6187219.83);5;6
0147f92d-1c04-4033-9795-15c042e53d76;0a3f5083-d738-32b8-e044-0003ba298018;1048671;510;45;45;;;1941;1956;7;1;;POINT(665055.43 6201892.39);5;10
01481988-b6f3-4059-834a-fddd95960753;0a3f5084-e6e3-32b8-e044-0003ba298018;1650509;510;71;71;;;1971;;7;1;;POINT(658270.65 6197876.22);5;6
014ab5fe-c3c1-4248-9a0e-724bd73fb968;0a3f5083-e982-32b8-e044-0003ba298018;1045099;120;236;236;;;1935;2008;5;1;;POINT(672408.38 6203287.36);5;6
014cb7b7-3f66-4c06-9465-c117b95731a2;0a3f5083-ed0e-32b8-e044-0003ba298018;1046365;585;;;;;;;;;;;;11
014d770e-f49e-46c7-8246-238fb32b6076;0a3f5083-c8bd-32b8-e044-0003ba298018;1042925;510;119;119;;;1986;2014;7;1;2;POINT(671384.83 6198803.13);5;6
014eac2d-95e7-42cd-b244-4732ae405afa;0a3f5084-f744-32b8-e044-0003ba298018;1657413;585;14;14;;;1980;;9;;90;POINT(651659.54 6203294.33);5;6
014fc2b7-185e-4534-8417-41c794ccb403;0a3f5084-e843-32b8-e044-0003ba298018;1648152;510;90;90;;;1973;;3;3;;POINT(659095.77 6194986.89);5;6
014fc2d6-be4d-43f5-8e1a-d6702a65ad02;0a3f5082-a8de-32b8-e044-0003ba298018;1989817;510;66;66;;;1968;1994;7;1;;POINT(654563.16 6191470.83);5;6
01504f6c-26f7-49e0-850c-1d25817b6a1e;0a3f5083-cb82-32b8-e044-0003ba298018;1047662;585;12;12;;;1973;;9;;;POINT(666917.43 6202150.11);5;6
0155c867-3e13-456a-8c06-c89c15adf531;0a3f5084-c022-32b8-e044-0003ba298018;1644872;510;24;24;;;2006;2010;7;1;90;POINT(668483.25 6195037.71);5;6
01564ab5-e2c9-4269-83fe-f213b32ce163;0a3f5084-fa2c-32b8-e044-0003ba298018;1655326;510;20;20;;;;2020;5;1;;;;12
0156d004-3eda-4b12-8b4c-86797f7a22aa;0a3f5083-cb31-32b8-e044-0003ba298018;1042141;510;29;29;;;1942;1973;3;4;;POINT(669445.83 6202757.85);5;6
0157cabd-1e2c-44fe-b0e7-d10c8f177df9;0a3f5084-cdba-32b8-e044-0003ba298018;1659079;110;164;140;;;1877;1988;2;3;;POINT(643378.2525 6205894.89375);5;6
01581f73-60aa-46c2-815a-7275c6708d93;0a3f5083-e4b8-32b8-e044-0003ba298018;1050643;510;72;72;;;1986;;7;1;2;POINT(668412.81 6201608.21);5;6
01587f4d-c2bd-4b7d-a9fc-8eefb215d4b4;0a3f5084-c054-32b8-e044-0003ba298018;1652708;510;73;73;;;1956;1975;3;3;;POINT(662203.89 6203771.54);5;6
0159e36b-48d2-4d32-8c8a-0c74cb42b75c;0a3f5083-ccd3-32b8-e044-0003ba298018;1049414;510;148;148;;;1916;1969;5;1;5;POINT(666388.08 6202751.69);5;6
015d0c05-923b-4613-b285-7ed9d4457e36;0a3f5084-ff48-32b8-e044-0003ba298018;1647935;510;163;126;;;1986;;7;1;2;POINT(658948.95 6194443.05);5;6
015d6801-528d-4d57-a084-ce32d1d358b5;0a3f5082-b022-32b8-e044-0003ba298018;1986348;510;104;72;;;1974;1993;7;1;2;POINT(650711.57 6189293.41);5;6
015e4d34-323c-4bd6-9d7b-4724cf7fbcbc;0a3f5084-fa0c-32b8-e044-0003ba298018;1649173;530;12;;12;;;;9;;;POINT(660491.59 6196042.38);5;3
015f45ad-8637-4009-afb7-d77d6df5264f;0a3f5082-c3a5-32b8-e044-0003ba298018;1982526;120;92;171;;;1980;;2;7;;POINT(657109.99 6188738.53);5;6
01601aed-e02d-45a3-8c25-7cb3d17924b8;0a3f5082-ac1b-32b8-e044-0003ba298018;1985499;510;121;121;;;2010;;7;1;2;POINT(649408.93 6190003.16);5;6
0164c941-9670-4af2-9516-662b0cf03755;0a3f5082-b385-32b8-e044-0003ba298018;1991020;510;24;;;;;2014;;;;;;9
0165b198-e8b3-485f-8915-6d6769741836;0a3f5084-fdc1-32b8-e044-0003ba298018;1657798;510;57;55;;;1954;;7;1;;POINT(652800.33 6203319.62);5;6
016ae204-e341-48ee-a607-f1f039abd3e2;0a3f5084-d619-32b8-e044-0003ba298018;1644310;120;148;218;;;1852;1975;1;;;POINT(663766.96 6196562.69);5;6
016b513e-10b3-4081-8efc-4ced492a823f;0a3f5084-e94a-32b8-e044-0003ba298018;1661268;585;25;25;;;1973;;7;1;;POINT(658356.2 6192980.85);5;6
016c52e1-67fa-421c-85e7-2a3bf0dbd224;0a3f5083-db8e-32b8-e044-0003ba298018;1050743;585;7;7;;;1975;;9;;;POINT(668862.34 6201553.41);5;6
016e166d-6314-413c-85b5-78315eafb9a2;0a3f5083-cc6c-32b8-e044-0003ba298018;1043146;130;349;241;208;;1911;2006;3;4;;POINT(670647.51 6200949.8);5;6
0171f67a-e634-432e-8e8b-99a9958a221e;0a3f5083-e560-32b8-e044-0003ba298018;1050845;510;76;76;;;1955;2005;7;;2;POINT(668743.02 6202003.63);5;6
0172144a-0945-4649-8d9f-a4979f669c12;0a3f5082-c757-32b8-e044-0003ba298018;1991321;322;2204;;2204;;1977;1997;1;;;POINT(662971.81 6187252.88);5;6
01758d34-70b7-42a6-871d-d28d49e5c99d;0a3f5084-fa06-32b8-e044-0003ba298018;1644298;120;131;211;;;1907;1976;5;1;;POINT(662008.68 6195430.41);5;6
0175d378-5da8-4b38-a7b4-7966040acc6e;0a3f5082-c4c3-32b8-e044-0003ba298018;1981801;120;86;86;;;1977;;2;7;;POINT(656313.32 6188569.67);5;6
01782088-fca5-4fea-aa60-4a5b0a3847f3;4eca26b5-e92c-6765-e044-0003ba298018;1991425;120;66;106;;;1954;;2;4;;POINT(662563.66 6187755.94);5;6
01797ee8-5b82-485e-a26a-359efdad68d7;0a3f5082-9dfd-32b8-e044-0003ba298018;1983491;120;104;104;;;1961;;2;3;;POINT(656947.97 6192109.95);5;6
0179a7c8-ac38-4432-8a91-97e8b7c5755a;0a3f5082-a4a4-32b8-e044-0003ba298018;2604844;510;83;83;;;2004;;7;1;2;POINT(654241.21 6191142.86);5;6
0179ac48-fd23-4fda-8082-890634ef6235;0a3f5083-d003-32b8-e044-0003ba298018;1043130;510;59;59;;;1993;;7;1;2;POINT(670635.71 6202789.32);5;6
017b7736-20f0-41c0-891b-4553fbf6889d;0a3f5084-ceda-32b8-e044-0003ba298018;1647573;510;45;45;;;1955;;3;4;;POINT(658519.11 6195712.41);5;6
017bc729-99cf-4be8-84da-524bf17d7dcf;0a3f5084-caa3-32b8-e044-0003ba298018;1657812;585;21;21;;;2008;;7;1;;POINT(652755.53 6204218.78);5;6
017c8877-b601-407f-85f9-786d57d25df2;0a3f5084-e554-32b8-e044-0003ba298018;1660733;120;60;90;;;1875;2016;5;1;;POINT(647740.69 6204814.2);5;6
017da123-3289-4df2-9348-ae5f38b2824e;0a3f5084-ca24-32b8-e044-0003ba298018;1647367;510;1;1;;;;;;;;;;9
017e7831-a882-4e48-b4d5-d4c622decd2d;0a3f5083-e60a-32b8-e044-0003ba298018;1046666;522;20;;20;;1995;;7;1;;POINT(667689.7 6202597.97);5;6
017f1bd9-1baa-4449-ac9e-336cede64112;0a3f5082-c837-32b8-e044-0003ba298018;1983803;510;61;61;;;1966;2017;7;;2;POINT(657261.3 6191611.14);5;6
01802215-c79e-448c-ab4f-94244d82c4ee;0a3f5083-e41c-32b8-e044-0003ba298018;1049251;510;57;57;;;1970;;7;1;;POINT(665874.06 6201927.48);5;6
01816d9c-53ac-4df2-9f8a-aa529e55496d;0a3f5084-d2ea-32b8-e044-0003ba298018;1650971;510;69;69;;;1988;2008;7;1;2;POINT(659360.96 6198129.79);5;6
01827475-5a22-47c3-9961-3651825f314b;0a3f5084-dd8e-32b8-e044-0003ba298018;1662951;510;33;33;;;;2004;;;;;;9
01836d60-f908-4d4b-a9d1-fb90deac82f6;0a3f5082-bc11-32b8-e044-0003ba298018;1982535;120;70;105;;;1932;;2;3;;POINT(657125.93 6187601.13);5;6
018581eb-2a95-4cdc-b044-3e10b9f09ff6;0a3f5084-ede7-32b8-e044-0003ba298018;1658986;510;81;81;;;2017;;5;1;2;POINT(643394.17 6206550.31);5;6
01866f3e-96ec-43ce-b778-6aa925f1becc;0a3f5082-a1e3-32b8-e044-0003ba298018;1983372;510;10;;;;;;;;;;;9
018694c8-bc35-4909-a512-626bcf692f2b;0a3f5084-db23-32b8-e044-0003ba298018;1661190;510;29;29;;;;2016;;;;;;9
0186e594-1bf3-4b36-b79d-4c3521667832;0a3f5083-ca2b-32b8-e044-0003ba298018;1045942;130;67;109;;;1923;;1;;;POINT(666824.27 6200907.11);5;6
01884859-b0ae-4aa0-9570-a8f109fadc1a;0a3f5083-e891-32b8-e044-0003ba298018;1043903;210;990;;990;;2016;;9;;;POINT(671406.11 6201745.82);5;6
0188ed47-95ec-487f-8d56-058fe7fb1dec;0a3f5083-dcc8-32b8-e044-0003ba298018;1050321;510;61;51;;;1968;;3;3;;POINT(668158.76 6202536.02);5;6
018969de-26d0-406c-9363-c7055194c834;0a3f5083-cfb8-32b8-e044-0003ba298018;1042651;510;95;95;;;1976;;7;1;;POINT(669939.36 6202062.83);5;6
018b704b-6b7c-442f-8092-2ea0f7339dac;0a3f5083-c99a-32b8-e044-0003ba298018;1050322;510;63;63;;;1997;2001;5;1;2;POINT(668199.8 6201406.11);5;6
018c1dea-46c1-494a-ad5d-e078a60ca460;0a3f5082-b756-32b8-e044-0003ba298018;1985492;510;64;64;;;1961;2008;7;1;2;POINT(649460.46 6189698.97);5;6
018dee0b-ea79-4b28-92c2-02217297f614;0a3f5084-cee3-32b8-e044-0003ba298018;1647160;510;42;42;;;1951;1982;7;1;;POINT(658440.59 6195790.99);5;6
018e4911-d7b2-40a5-973e-91b8493b5c2c;0a3f5084-f493-32b8-e044-0003ba298018;1655913;110;148;148;;;1942;1975;5;1;;POINT(664473.19 6199177.72);5;6
0190084e-facf-4fa3-a664-656e9ea8919b;83198d54-ddf8-4da0-bb0d-04e2b9438920;100014778;120;90;90;;;;;5;1;;POINT(666984.72 6191837.13);5;3
019163f8-e806-4c52-93ec-30c577f0dcea;0a3f5084-cdaa-32b8-e044-0003ba298018;1659221;120;170;170;;;1877;;2;3;2;POINT(643723.93 6206363.33);5;6
01916826-2ea5-4af8-b967-d8efd9f9d411;0a3f5084-c646-32b8-e044-0003ba298018;1648910;510;70;70;;;1971;;7;1;;POINT(659793.54 6195996.96);5;6
0192d0db-d32e-45ba-954e-ae94bbf03511;0a3f5084-f4df-32b8-e044-0003ba298018;1644215;232;138;;138;;1948;;7;1;;POINT(662789.77 6195659.58);5;6
0192d4ce-8501-47df-b52a-4c3153032327;0a3f5084-cee3-32b8-e044-0003ba298018;1647160;585;15;15;;;1962;;9;;;POINT(658441.52 6195800.01);5;6
01941cae-1c57-49ee-857b-185a80ba6b3c;0a3f5084-db53-32b8-e044-0003ba298018;1657585;510;24;24;;;1966;;3;4;;POINT(652315.68 6203539.52);5;6
0194db85-5f60-4857-9cf7-daae412ed1eb;19910d8f-ffea-41c9-e044-0003ba298018;2655090;120;256;189;;;2007;;1;;1;POINT(667510.9 6201258.77);5;6
0198f588-72fc-42a9-b75a-86892d6e54a8;0a3f5084-e6f0-32b8-e044-0003ba298018;1649369;510;;;;;;;;;;;;9
019a83a2-8606-4124-bd16-1b6eede02d44;0a3f5084-e214-32b8-e044-0003ba298018;1655715;510;72;72;;;1988;;7;1;2;POINT(663792.57 6201901.16);5;6
019ac70c-9479-44ff-9e97-42b8eb735383;0a3f5082-a009-32b8-e044-0003ba298018;1994067;120;174;148;;;1943;1976;2;4;2;POINT(651673.26 6181277.41);5;6
019e79ee-c649-4256-b338-8ea150c8c491;0a3f5084-e0fe-32b8-e044-0003ba298018;1659036;585;40;31;;;2009;;7;1;90;POINT(643304.98 6207412.19);5;6
019eba90-e65c-447f-88b7-2f1525777d63;0a3f5082-cc1b-32b8-e044-0003ba298018;1981649;110;132;113;;;1900;1986;7;1;2;POINT(658357.96 6189220.85);5;6
019f8624-2203-4d8c-a4a4-f899ed0551c8;22729a66-87b0-44d0-e044-0003ba298018;1982911;220;;;;;;;;;;;;9
019f9f79-6924-4b43-bc79-d8b868116a69;0a3f5083-d6fd-32b8-e044-0003ba298018;1048135;310;329;;329;;1975;;7;1;;POINT(667003.65 6200490);5;10
01a0d46b-1870-4719-8ca2-20fcfff2139a;0a3f5083-d771-32b8-e044-0003ba298018;1044165;510;35;35;;;;2005;9;;90;;;9
01a109f6-a54a-47fa-8a5a-e52459d6f06a;0a3f5082-b63f-32b8-e044-0003ba298018;1991056;216;380;;380;;1935;;9;;;POINT(663557.82 6186856.6);5;6
01a2df73-b200-429a-b95e-ebca95f50964;0a3f5083-dcf3-32b8-e044-0003ba298018;1046863;120;184;184;;;1997;2014;5;1;;POINT(666251.74 6201288.49);5;6
01a3d41d-dd5f-43f0-91ef-90c4011d68d6;0a3f5083-dc6b-32b8-e044-0003ba298018;1043402;510;;;;;;;;;;;;11
01a58882-1ee6-4b15-a43b-f67d95e219a0;0a3f5084-f403-32b8-e044-0003ba298018;1653076;510;54;54;;;1960;;5;1;2;POINT(663499.06 6202472.81);5;6
01a69dad-02e1-474d-b56e-1da37e832261;0a3f5082-c918-32b8-e044-0003ba298018;1985858;510;71;68;;;2015;;7;1;1;POINT(649747.59 6189581.94);5;6
01a69e88-5696-4b44-b622-c66e187c193d;0a3f5083-cccd-32b8-e044-0003ba298018;1047294;120;70;116;;;1955;1998;1;;2;POINT(666242.28 6200734.74);5;6
01a6da2b-2458-4105-aed7-8557d403011b;0a3f5082-cc36-32b8-e044-0003ba298018;1985082;120;161;161;;;1890;1990;2;3;;POINT(651111 6187257.6);5;6
01a77627-9457-469b-820c-61724dc1be0e;0a3f5082-adfc-32b8-e044-0003ba298018;1986083;120;176;176;;;2004;;5;1;;POINT(650375.17 6187375.02);5;6
01aa12cf-0748-4ad4-a0a6-57b48d3af08e;0a3f5084-d6bf-32b8-e044-0003ba298018;1652994;510;3;3;;;;;;;;;;3
01ab8a04-2e9a-4d63-935e-95ad17c742a7;0a3f5084-fe1d-32b8-e044-0003ba298018;1647615;510;76;76;;;1947;2003;7;1;2;POINT(658826.21 6195587.96);5;6
01aded4d-1a5b-4abe-baec-752de14f355b;0a3f5084-d25e-32b8-e044-0003ba298018;1658943;510;58;58;;;1985;;5;1;2;POINT(643427.52 6206968.96);5;6
01af95ce-468c-4571-8c29-18e465b3d8a9;0a3f5083-eb98-32b8-e044-0003ba298018;1047632;440;188;;188;;1875;2000;1;;;POINT(666483.69 6200650.13);5;6
01b31a9f-381b-4277-8239-a1fe9f9d0738;0a3f5083-dd02-32b8-e044-0003ba298018;1043593;510;;;;;;;;;;;;9
01b368ac-85d4-4774-83fe-71253866b9ad;0a3f5082-b85c-32b8-e044-0003ba298018;1992843;320;179;;179;;;2015;;;;;;9
01b464b3-f685-4260-bb71-28a65af535cb;0a3f5082-aed1-32b8-e044-0003ba298018;1992034;510;104;104;;;1973;;7;1;;POINT(663368.86 6184286.14);5;6
01b5627e-a1b4-44e0-aef2-65b1ed6bba47;0a3f5084-c830-32b8-e044-0003ba298018;1661337;510;80;75;;;2007;;7;1;2;POINT(658270.86 6194203.37);5;6
01b7707f-3c97-4d4c-9ed8-2ac2cf7853b7;19910d8f-ffed-41c9-e044-0003ba298018;2654998;130;104;104;;;2006;;1;;90;POINT(667267.53 6201898.06);5;6
01b8eb71-9ae0-4364-a4f2-f74929340332;0a3f5084-c6af-32b8-e044-0003ba298018;1648233;585;18;16;;;1977;;7;1;;POINT(659006.89 6196831.25);5;6
01bb9726-a122-4126-a768-14dc4ec7b5d7;0a3f5084-db45-32b8-e044-0003ba298018;1663777;120;70;70;;;1959;;7;1;1;POINT(661623.03 6192800.62);5;6
01bc6e59-9635-414d-9ac5-d4db51c0d66b;0a3f5084-cdb2-32b8-e044-0003ba298018;1658970;510;62;62;;;1981;;7;1;;POINT(643426.65 6206013.9);5;6
01bee691-fd8f-4fe6-accf-05bed80e0658;0a3f5082-bab2-32b8-e044-0003ba298018;1985022;110;;;;;;;5;1;;;;9
01bffdd8-db94-4b53-9a08-3cccbc5f3adf;0a3f5084-e9f7-32b8-e044-0003ba298018;1655215;510;72;72;;;1973;2004;7;1;;POINT(662978.32 6201323.18);5;6
01c15d8c-ee86-4915-983c-75b748ce8cec;0a3f5083-c9b1-32b8-e044-0003ba298018;1046995;120;114;114;;;1990;;1;;;POINT(665979.41 6200433.36);5;6
01c43df0-6ff1-4f47-b14d-65485a34956b;0a3f5083-db38-32b8-e044-0003ba298018;1042695;510;26;26;;;;2013;;;;;;9
01c48231-dad9-4e9f-ab72-03669b2b0b95;0a3f5084-e4ae-32b8-e044-0003ba298018;1656866;210;189;;189;;1870;;9;;;POINT(661508.36 6201627.7);5;6
01ca0c3e-007c-416c-9518-14f1d9fbb881;0a3f5082-a7ac-32b8-e044-0003ba298018;1986568;585;11;11;;;1986;;9;;;POINT(650900.72 6189070.93);5;6
01ca8fad-2bd9-458c-b06b-4cbed23b5f8d;0a3f5082-c5f0-32b8-e044-0003ba298018;1989700;510;82;82;;;1938;2015;5;1;7;POINT(653577.52 6191554.01);5;6
01cad5b1-2f36-4ef2-90a3-2913bbf62e35;0a3f5084-f933-32b8-e044-0003ba298018;1650337;510;19;19;;;;2015;;;;;;9
01cb6bc6-f36d-4716-bbb8-5a48f1acecb0;0a3f5084-df24-32b8-e044-0003ba298018;1659277;510;73;73;;;1985;;7;1;;POINT(643628.04 6207144.81);5;6
01cc179c-8825-471c-88d5-bb2cfb849468;0a3f5082-cbe2-32b8-e044-0003ba298018;1982940;510;87;87;;;;2011;;;;;;9
01cd1793-64ff-4c73-8ce7-f7de9f0b31c5;0a3f5084-f71a-32b8-e044-0003ba298018;1652488;510;128;122;;;2014;;7;1;;POINT(662681.83 6202313.99);5;6
01cded26-c3c8-4741-8cbb-ec2e92edb602;0a3f5083-e938-32b8-e044-0003ba298018;1051016;510;9;6;;;;;;;;;;9
01d025ab-10a4-4128-810c-7154a65f067f;0a3f5084-edf2-32b8-e044-0003ba298018;1658897;510;8;8;;;;2011;;;;;;9
01d25ccf-0b98-4443-a6bf-6cb909c07327;0a3f5084-bf89-32b8-e044-0003ba298018;1651352;120;121;121;;;1969;;1;;;POINT(662583.11 6199139.66);5;6
01d2aa1f-99e6-407d-b18d-f16e793e5cb7;0a3f5082-ab27-32b8-e044-0003ba298018;1982944;510;48;48;;;1970;;7;1;2;POINT(657130.9 6191434.39);5;6
01d9e869-881f-410c-aa27-aaad6652aa33;0a3f5084-f8d5-32b8-e044-0003ba298018;1656873;120;128;128;;;1900;1983;2;4;;POINT(661387.79 6200988.76);5;6
01d9fa13-27f1-4137-b9b5-d681c80316de;0a3f5084-e335-32b8-e044-0003ba298018;1661361;320;195;;195;;1999;;9;;;POINT(659172.19 6192905.31);5;6
01da033e-f381-4992-a0f0-57c56b1fb387;0a3f5082-b31e-32b8-e044-0003ba298018;1983180;210;425;;425;;2003;;9;;90;POINT(654989.64 6188660.11);5;6
01dc6e3f-d366-4dd9-a0d7-c8ee693874d2;0a3f5082-ac6d-32b8-e044-0003ba298018;1986668;510;52;52;;;1953;1984;3;4;2;POINT(650847.69 6189582.2);5;6
01dc8d71-2eff-4709-8b23-2d5560480bf9;0a3f5082-ba93-32b8-e044-0003ba298018;1985979;585;35;35;;;1970;;9;;;POINT(650591.91 6189493.21);5;6
01dcf920-0047-45ab-8421-75703462dec9;0a3f5082-a8a7-32b8-e044-0003ba298018;1982696;120;154;205;;;1985;;3;7;2;POINT(656944.63 6188511.67);5;6
01dda11a-0d94-4152-ba26-b5ac022794c1;0a3f5084-dd99-32b8-e044-0003ba298018;1648359;120;120;120;;;1870;1875;2;3;;POINT(659295.67 6195609.12);5;6
01de4aa8-2480-4134-ad5e-9723d7a3ef0d;0a3f5084-f63c-32b8-e044-0003ba298018;1660576;110;74;82;;;1912;;3;3;;POINT(647383.23 6204617.74);5;6
01dfcede-bd93-483a-b6ae-419af9a957b6;0a3f5082-ad88-32b8-e044-0003ba298018;1988599;120;121;104;;;1980;;2;7;;POINT(655529.34 6184350.49);5;6
01dfdaee-3138-42f7-b556-4b52937e940a;0a3f5085-0073-32b8-e044-0003ba298018;1653013;510;36;36;;;1963;;7;1;2;POINT(663793.71 6202491.32);5;6
01e0c7f7-011c-413f-8974-6933c957bbb0;0a3f5084-d683-32b8-e044-0003ba298018;2531654;510;127;120;;;2000;2007;7;1;;POINT(663020.93 6202880.35);5;6
01e31c0e-5130-4878-aa6b-0c9b6cbdea3f;0a3f5082-c3dd-32b8-e044-0003ba298018;1989542;510;84;84;;;1972;;7;1;;POINT(653886.37 6191254.82);5;6
01e38049-06e5-4ed4-9c7d-520198590475;0a3f5082-a880-32b8-e044-0003ba298018;1987505;130;81;81;;;1980;;7;1;;POINT(653292.88 6186617.26);5;6
01e3ddc6-ba21-415d-ab37-916499fad51a;0a3f5083-e095-32b8-e044-0003ba298018;1043434;510;;;;;;;;;;;;2
01e4c4d7-aed1-41c1-8d2f-4149d4334223;0a3f5084-ca79-32b8-e044-0003ba298018;1654028;510;90;90;;;1997;;7;1;2;POINT(657789.75 6200783.84);5;6
01e6cc3d-3b7d-469b-9037-554b9a7b8eb4;0a3f5082-a84d-32b8-e044-0003ba298018;1990509;120;90;90;;;1954;1970;1;;2;POINT(659996.62 6186609.3);5;6
01e84a2e-d9a2-4d7b-a7ba-a57eef41b7d7;0a3f5083-dcc0-32b8-e044-0003ba298018;1050355;510;58;58;;;1970;;7;1;;POINT(668135.78 6202618.3);5;6
01e9332b-d2d0-4ccf-946a-aa38f63920ea;0a3f5083-eace-32b8-e044-0003ba298018;1050418;510;60;60;;;;2018;;;;;;9
01e96439-27f0-4624-992c-30c90e5eabe8;0a3f5082-aaac-32b8-e044-0003ba298018;1990498;120;41;56;;;;2011;;;;;;9
01e9f7a7-59ec-413e-8346-dce6d8025aa6;0a3f5084-f14d-32b8-e044-0003ba298018;1656801;510;104;164;;;1873;1981;3;4;2;POINT(658559.68 6199635.78);5;6
01ea7d7a-f805-48a1-9fa3-0575435c73be;0a3f5082-ab85-32b8-e044-0003ba298018;1985260;510;163;163;;;1969;;7;1;;POINT(649021.58 6188866.75);5;6
01eb1d08-3aba-4939-bdb5-8643454f3b2c;0a3f5082-9d23-32b8-e044-0003ba298018;1986731;585;10;10;;;1966;;9;;;POINT(651151.42 6188176.39);5;6
