id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;placehodlerForKælder;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
00667155-4d6b-41c0-9b17-0f1869774a82;0a3f507e-1702-32b8-e044-0003ba298018;995083;130;81;89;;;1786;;2;7;;POINT(711713.13 6170569.38);5;6
008a74a4-66d5-4e92-89a4-b46bc3439044;0a3f507e-221e-32b8-e044-0003ba298018;996073;120;143;143;;;1956;1978;7;1;;POINT(712480.26 6169139.78);5;6
0090737d-668d-4269-bdf6-52031506772d;0a3f507e-2142-32b8-e044-0003ba298018;996992;120;139;139;;;1963;1978;2;7;;POINT(713625.85 6168943.22);5;6
009bbde6-188a-4b47-bdfb-58d5b7bda1aa;0a3f507e-22f1-32b8-e044-0003ba298018;995253;130;126;170;;;1971;;1;;;POINT(711804.96 6172203.39);5;6
00a948eb-658c-4fe4-b5ac-56b9fd525282;0a3f507e-22e5-32b8-e044-0003ba298018;995302;130;126;170;;;1971;;1;;;POINT(711787.51 6172163.29);5;6
00ac7b27-ae37-4160-9f6e-1b1d8758f1b3;0a3f507e-198b-32b8-e044-0003ba298018;995515;130;101;101;;;1977;;1;;0;POINT(711898.18 6172390.4);5;6
00b09c62-be77-48d7-8655-7b77b0d63305;0a3f507e-152f-32b8-e044-0003ba298018;994402;130;104;104;;;1993;;1;;90;POINT(711549.93 6172483.84);5;6
00bfc666-2db9-47fb-9958-38b1441f4cb1;0a3f507e-1e55-32b8-e044-0003ba298018;994389;120;117;106;;;1971;1992;2;7;;POINT(711567.93 6171759.18);5;6
00ea1c42-94d7-400f-8aa0-67cd20f3268b;0a3f507e-21bb-32b8-e044-0003ba298018;996879;130;61;109;;;1979;;1;;;POINT(713642.96 6169745.86);5;6
00ebfe50-f5ae-47a9-80eb-80fd9cf0bacd;0a3f507e-1dea-32b8-e044-0003ba298018;997436;120;133;104;;;1962;1985;2;7;;POINT(713978.61 6169362.55);5;6
01033fc7-ee2f-4c04-92a1-a28b401b6c93;0a3f507e-226e-32b8-e044-0003ba298018;995513;120;173;173;;;1970;1980;2;7;2;POINT(711911.93 6171786.85);5;6
011319cb-9d14-401b-85e9-70c64c2be49b;0a3f507e-1ce5-32b8-e044-0003ba298018;993681;120;171;171;;;1969;1980;2;7;2;POINT(710927.49 6171925.7);5;6
011fbfb0-0926-4a84-8bee-b56bcdc54902;0a3f507e-2154-32b8-e044-0003ba298018;996811;130;109;109;;;1959;1975;2;7;;POINT(713470.75 6168961.35);5;6
012aacc7-e822-43bc-8384-326ff5341980;0a3f507e-1efd-32b8-e044-0003ba298018;995044;130;107;107;;;1969;;1;;;POINT(711698.93 6172275.94);5;6
01300a80-d9a1-4fc0-9c5f-09463a66d5de;4591b5f9-a6ec-0dd9-e044-0003ba298018;2691216;130;56;108;;;2008;;2;7;90;POINT(712552.06 6168812.74);5;6
013f47ae-3fcf-4b8b-8fe1-f4868297beae;0a3f507e-223f-32b8-e044-0003ba298018;995840;120;161;134;;;1969;1992;2;3;;POINT(712032.32 6171661.07);5;6
013fc823-9f02-4739-8be5-19d07a10b21c;0a3f507e-156a-32b8-e044-0003ba298018;996633;130;58;102;;;1977;;1;;;POINT(713539.69 6169582.84);5;6
01477207-7ad1-4c25-af93-93b04255b1be;0a3f507e-1b12-32b8-e044-0003ba298018;995800;420;71;;121;;1955;;1;;90;POINT(712110.9 6170270.24);5;6
01837e9a-91f8-425e-9d2f-44f0780dbf6c;0a3f507e-2177-32b8-e044-0003ba298018;997171;130;61;109;;;1978;;1;;;POINT(713741.65 6169633.27);5;6
0188197c-0609-4f13-aa67-cb1096729d14;0a3f507e-1636-32b8-e044-0003ba298018;997339;130;61;109;;;1978;;1;;;POINT(713671.69 6169494.43);5;6
0198be22-77d9-4977-9e87-ae07c9050f91;0a3f507e-1968-32b8-e044-0003ba298018;995589;130;101;101;;;1978;;1;;0;POINT(711856.48 6172539.05);5;6
019eea24-648e-4e20-8dc3-3dfe1266ae28;0a3f507e-1a87-32b8-e044-0003ba298018;997417;120;143;143;;;1968;;2;7;2;POINT(714008.53 6169002.63);5;6
01b84733-740a-456b-a545-194196c6c311;0a3f507e-1691-32b8-e044-0003ba298018;2577937;130;50;100;;;2002;;2;7;90;POINT(712619.8 6169766.98);5;6
01c59d29-b4c3-4c47-94f7-99cbd55a359b;3cae7253-0952-0f90-e044-0003ba298018;2685056;130;60;119;;;2008;;1;;90;POINT(711708.29 6172643.37);5;6
01d256b8-8fe7-42ab-a83c-7f3ff740277d;0a3f507e-23eb-32b8-e044-0003ba298018;996269;120;144;144;;;1989;2000;2;7;;POINT(713011.68 6168420.3);5;6
01dadf58-b0a3-470e-a334-d63f41eca99e;0a3f507e-1ea6-32b8-e044-0003ba298018;994715;120;129;129;;;1970;;2;7;;POINT(711647.62 6171883.03);5;6
01e9eefc-db11-4cb5-8acf-ef39db181bc5;0a3f507e-1823-32b8-e044-0003ba298018;995383;120;170;170;;;1975;;2;7;;POINT(712046.15 6169564.27);5;6
0208cd51-8f0e-4f24-bf53-a08534b5b13c;0a3f507e-1db8-32b8-e044-0003ba298018;2540580;130;118;118;;;2000;;1;;;POINT(711984.44 6172449.9);5;6
021f5038-74a1-442c-ab71-6126b948a90d;0a3f507e-23f1-32b8-e044-0003ba298018;994962;130;90;90;;;1993;;1;;;POINT(711713.98 6172574.93);5;6
022eee46-495f-4463-a54b-8045eb42fc81;0a3f507e-1c2d-32b8-e044-0003ba298018;997192;130;77;126;;;1964;1982;2;7;;POINT(713755.79 6169095.7);5;6
000d0ef4-2350-4dce-8dca-f96154a4241b;0a3f507e-21ce-32b8-e044-0003ba298018;996997;130;61;109;;;1978;;1;;;POINT(713602.17 6169671.75);5;6
00102401-e415-478a-b572-c93f86eb3072;0a3f507e-1928-32b8-e044-0003ba298018;994286;120;115;115;;;1969;;1;;;POINT(711314.4 6172158.2);5;6
00158ebd-fccc-4850-a78f-2efb864f91c1;0a3f507e-1d5c-32b8-e044-0003ba298018;994978;120;124;152;;;1988;2016;2;7;;POINT(711762.61 6170390.87);5;6
0016e40c-ab2f-40c3-ab83-808af2c98a94;0a3f507e-21cd-32b8-e044-0003ba298018;997091;130;63;112;;;1978;;1;;;POINT(713557.25 6169733.08);5;6
00236e13-d415-4a55-a3f2-d0af581d3307;0a3f507e-19c9-32b8-e044-0003ba298018;994986;130;75;124;;;1975;;1;;0;POINT(711710.46 6172329.32);5;6
002e54e9-c33e-4408-a99f-3da9a4bd88cf;0a3f507e-1ff4-32b8-e044-0003ba298018;994049;120;134;134;;;1972;;2;7;;POINT(711065.64 6171824.05);5;6
003a5edb-ad2f-408f-b353-9e049a85cbc3;0a3f507e-1a78-32b8-e044-0003ba298018;997583;120;112;112;;;1965;;2;3;;POINT(713820.08 6168950.94);5;6
00437f06-0393-4363-9364-82c07b04136f;0a3f507e-1606-32b8-e044-0003ba298018;994397;120;210;360;;;1920;;2;7;;POINT(711594.27 6170749.08);5;6
00513731-ea07-4d55-a6fc-6ba70871f498;0a3f507e-211c-32b8-e044-0003ba298018;996436;120;200;200;;;2018;;2;7;;POINT(713352.15 6169013.49);5;6
005a4a3a-6f13-41ea-a155-33740f3bc0e2;0a3f507e-2199-32b8-e044-0003ba298018;996392;120;171;171;;;1977;;2;7;;POINT(713426.41 6168723.22);5;6
00667155-4d6b-41c0-9b17-0f1869774a82;0a3f507e-1702-32b8-e044-0003ba298018;995083;130;81;89;;;1786;;2;7;;POINT(711713.13 6170569.38);5;6
008a74a4-66d5-4e92-89a4-b46bc3439044;0a3f507e-221e-32b8-e044-0003ba298018;996073;120;143;143;;;1956;1978;7;1;;POINT(712480.26 6169139.78);5;6
0090737d-668d-4269-bdf6-52031506772d;0a3f507e-2142-32b8-e044-0003ba298018;996992;120;139;139;;;1963;1978;2;7;;POINT(713625.85 6168943.22);5;6
009bbde6-188a-4b47-bdfb-58d5b7bda1aa;0a3f507e-22f1-32b8-e044-0003ba298018;995253;130;126;170;;;1971;;1;;;POINT(711804.96 6172203.39);5;6
00a948eb-658c-4fe4-b5ac-56b9fd525282;0a3f507e-22e5-32b8-e044-0003ba298018;995302;130;126;170;;;1971;;1;;;POINT(711787.51 6172163.29);5;6
00ac7b27-ae37-4160-9f6e-1b1d8758f1b3;0a3f507e-198b-32b8-e044-0003ba298018;995515;130;101;101;;;1977;;1;;0;POINT(711898.18 6172390.4);5;6
00b09c62-be77-48d7-8655-7b77b0d63305;0a3f507e-152f-32b8-e044-0003ba298018;994402;130;104;104;;;1993;;1;;90;POINT(711549.93 6172483.84);5;6
00bfc666-2db9-47fb-9958-38b1441f4cb1;0a3f507e-1e55-32b8-e044-0003ba298018;994389;120;117;106;;;1971;1992;2;7;;POINT(711567.93 6171759.18);5;6
00ea1c42-94d7-400f-8aa0-67cd20f3268b;0a3f507e-21bb-32b8-e044-0003ba298018;996879;130;61;109;;;1979;;1;;;POINT(713642.96 6169745.86);5;6
00ebfe50-f5ae-47a9-80eb-80fd9cf0bacd;0a3f507e-1dea-32b8-e044-0003ba298018;997436;120;133;104;;;1962;1985;2;7;;POINT(713978.61 6169362.55);5;6
01033fc7-ee2f-4c04-92a1-a28b401b6c93;0a3f507e-226e-32b8-e044-0003ba298018;995513;120;173;173;;;1970;1980;2;7;2;POINT(711911.93 6171786.85);5;6
011319cb-9d14-401b-85e9-70c64c2be49b;0a3f507e-1ce5-32b8-e044-0003ba298018;993681;120;171;171;;;1969;1980;2;7;2;POINT(710927.49 6171925.7);5;6
011fbfb0-0926-4a84-8bee-b56bcdc54902;0a3f507e-2154-32b8-e044-0003ba298018;996811;130;109;109;;;1959;1975;2;7;;POINT(713470.75 6168961.35);5;6
012aacc7-e822-43bc-8384-326ff5341980;0a3f507e-1efd-32b8-e044-0003ba298018;995044;130;107;107;;;1969;;1;;;POINT(711698.93 6172275.94);5;6
01300a80-d9a1-4fc0-9c5f-09463a66d5de;4591b5f9-a6ec-0dd9-e044-0003ba298018;2691216;130;56;108;;;2008;;2;7;90;POINT(712552.06 6168812.74);5;6
013f47ae-3fcf-4b8b-8fe1-f4868297beae;0a3f507e-223f-32b8-e044-0003ba298018;995840;120;161;134;;;1969;1992;2;3;;POINT(712032.32 6171661.07);5;6
013fc823-9f02-4739-8be5-19d07a10b21c;0a3f507e-156a-32b8-e044-0003ba298018;996633;130;58;102;;;1977;;1;;;POINT(713539.69 6169582.84);5;6
01477207-7ad1-4c25-af93-93b04255b1be;0a3f507e-1b12-32b8-e044-0003ba298018;995800;420;71;;121;;1955;;1;;90;POINT(712110.9 6170270.24);5;6
01837e9a-91f8-425e-9d2f-44f0780dbf6c;0a3f507e-2177-32b8-e044-0003ba298018;997171;130;61;109;;;1978;;1;;;POINT(713741.65 6169633.27);5;6
0188197c-0609-4f13-aa67-cb1096729d14;0a3f507e-1636-32b8-e044-0003ba298018;997339;130;61;109;;;1978;;1;;;POINT(713671.69 6169494.43);5;6
0198be22-77d9-4977-9e87-ae07c9050f91;0a3f507e-1968-32b8-e044-0003ba298018;995589;130;101;101;;;1978;;1;;0;POINT(711856.48 6172539.05);5;6
019eea24-648e-4e20-8dc3-3dfe1266ae28;0a3f507e-1a87-32b8-e044-0003ba298018;997417;120;143;143;;;1968;;2;7;2;POINT(714008.53 6169002.63);5;6
01b84733-740a-456b-a545-194196c6c311;0a3f507e-1691-32b8-e044-0003ba298018;2577937;130;50;100;;;2002;;2;7;90;POINT(712619.8 6169766.98);5;6
01c59d29-b4c3-4c47-94f7-99cbd55a359b;3cae7253-0952-0f90-e044-0003ba298018;2685056;130;60;119;;;2008;;1;;90;POINT(711708.29 6172643.37);5;6
01d256b8-8fe7-42ab-a83c-7f3ff740277d;0a3f507e-23eb-32b8-e044-0003ba298018;996269;120;144;144;;;1989;2000;2;7;;POINT(713011.68 6168420.3);5;6
01dadf58-b0a3-470e-a334-d63f41eca99e;0a3f507e-1ea6-32b8-e044-0003ba298018;994715;120;129;129;;;1970;;2;7;;POINT(711647.62 6171883.03);5;6
01e9eefc-db11-4cb5-8acf-ef39db181bc5;0a3f507e-1823-32b8-e044-0003ba298018;995383;120;170;170;;;1975;;2;7;;POINT(712046.15 6169564.27);5;6
0208cd51-8f0e-4f24-bf53-a08534b5b13c;0a3f507e-1db8-32b8-e044-0003ba298018;2540580;130;118;118;;;2000;;1;;;POINT(711984.44 6172449.9);5;6
021f5038-74a1-442c-ab71-6126b948a90d;0a3f507e-23f1-32b8-e044-0003ba298018;994962;130;90;90;;;1993;;1;;;POINT(711713.98 6172574.93);5;6
022eee46-495f-4463-a54b-8045eb42fc81;0a3f507e-1c2d-32b8-e044-0003ba298018;997192;130;77;126;;;1964;1982;2;7;;POINT(713755.79 6169095.7);5;6
023ed116-c61f-4006-91ed-9fffe45a6ccf;0a3f507e-1699-32b8-e044-0003ba298018;2577936;130;50;100;;;2002;;2;7;90;POINT(712616.53 6169738.58);5;6
025fa8f4-91de-4fef-b611-526de2d9396e;0a3f507e-2463-32b8-e044-0003ba298018;995887;441;1143;;1143;;1969;2013;1;;;POINT(712848.74 6169645.95);5;6
0264cfab-5002-43ce-93ac-cfc4bc1551ce;0a3f507e-1cdd-32b8-e044-0003ba298018;994211;130;134;134;;;1975;;1;;;POINT(711368.78 6172478.46);5;6
027d6ee8-d6c8-4e4d-8665-e2c996e87cee;0a3f507e-1b4e-32b8-e044-0003ba298018;996575;120;204;204;;;1978;2015;5;1;2;POINT(713189.2 6168717.89);5;6
0294c5ab-f180-4290-a7f9-096da55ba006;0a3f507e-2248-32b8-e044-0003ba298018;995173;120;122;122;;;1970;;2;7;;POINT(711849.3 6171647.89);5;6
029ab565-4655-4c3d-875c-dfa3600b8480;0a3f507e-1a27-32b8-e044-0003ba298018;997438;120;118;118;;;1964;;2;7;2;POINT(713987.95 6169194.64);5;6
02a41b1b-c7c0-4d09-ae32-323b4b9d55b8;ea53d220-c51c-419c-9cb5-3bdb6c8dc791;100094120;130;120;120;;;2016;;1;;;POINT(711577.67 6172781.16);5;6
02ab273b-80ef-4002-942f-d369c6e14f3c;0a3f507e-1f1e-32b8-e044-0003ba298018;993910;120;109;109;;;1967;;1;;;POINT(711198.73 6171693.48);5;6
02babee5-f19e-493e-90d2-6937e0bed3ae;0a3f507e-166d-32b8-e044-0003ba298018;996951;130;59;104;;;1978;;1;;;POINT(713626.26 6169507.39);5;6
02c6a283-501b-49e7-927a-820c1efc8465;0a3f507e-2191-32b8-e044-0003ba298018;2366640;333;354;;523;;2004;;1;;90;POINT(713436.74 6169357.54);5;6
02c9daac-e5d3-4ef9-b86a-68492545fd52;0a3f507e-1985-32b8-e044-0003ba298018;995494;130;129;129;;;1977;;1;;0;POINT(711906.84 6172422.01);5;6
030e8998-a933-43df-a435-40d26ea8d553;0a3f507e-19e8-32b8-e044-0003ba298018;994778;130;117;117;;;1975;;1;;2;POINT(711602.98 6172292.33);5;6
03131c5b-8da6-4cef-831d-485230fe0811;0a3f507e-1bb8-32b8-e044-0003ba298018;997588;130;101;101;;;1964;;2;7;;POINT(713799.71 6169243.75);5;6
0314e726-6595-402a-8f7b-ef9c94359894;0a3f507e-1c43-32b8-e044-0003ba298018;996120;531;562;;562;;1984;2005;7;1;;POINT(713838.92 6168222.18);5;6
0319bdca-8b3e-47ee-8ce0-b82ad19d0b17;0a3f507e-1e11-32b8-e044-0003ba298018;995439;120;121;121;;;1973;;2;7;2;POINT(712012.4 6169454.39);5;6
0327f8bc-c2c5-48d0-892f-57cdcda576e7;0a3f507e-206c-32b8-e044-0003ba298018;996060;120;152;152;;;1954;2000;2;7;2;POINT(712521.9 6168956.28);5;6
03399b4f-a828-47de-8096-ef5d5214bbe3;0a3f507e-2384-32b8-e044-0003ba298018;996498;120;131;131;;;1984;;2;7;2;POINT(713272.02 6168500.71);5;6
033aa318-dbcd-4c29-805d-6146a0856a1c;0a3f507e-17f7-32b8-e044-0003ba298018;996115;120;167;167;;;1997;;2;7;2;POINT(712418.33 6169008.64);5;6
0343d7a2-0d83-42b2-a20d-84da6cfee54b;0a3f507e-1795-32b8-e044-0003ba298018;997409;120;99;136;;;1947;;2;7;;POINT(714016.09 6168822.97);5;6
0351a20c-cddb-4785-8d1b-868ddbf234b4;0a3f507e-171b-32b8-e044-0003ba298018;995867;120;81;81;;;1961;;2;7;2;POINT(712891.74 6168949.11);5;6
0358b563-3452-4795-ba1f-44a2121910fb;0a3f507e-2236-32b8-e044-0003ba298018;995479;120;129;129;;;1972;;2;7;2;POINT(711938.23 6171626.74);5;6
0393e6f8-e42d-41e3-8c31-b6287dec0f6a;0a3f507e-1da7-32b8-e044-0003ba298018;2540515;120;145;145;;;2000;;1;;;POINT(712134.85 6172051.13);5;6
039fbcae-e118-4707-998b-2fe862701add;0a3f507e-220c-32b8-e044-0003ba298018;995904;120;85;132;;;1954;1983;2;7;2;POINT(712821.03 6169262.6);5;6
03a9131f-dd8b-4f28-8d7d-e99009705cf7;0a3f507e-1ead-32b8-e044-0003ba298018;994781;120;143;143;;;1969;;2;7;;POINT(711602.07 6172191.27);5;6
03b74989-22a8-4e46-b8a8-092e0ac9884a;0a3f507e-2289-32b8-e044-0003ba298018;995412;120;151;151;;;1972;;2;7;90;POINT(711985.83 6171808.44);5;6
03d45bea-5bd5-49d8-bf33-c786e78d0b69;0a3f507e-152a-32b8-e044-0003ba298018;994815;130;74;74;;;1993;;1;;;POINT(711582.95 6172454.33);5;6
03edfc00-c26d-4812-bdf9-b2c4b0116ebb;0a3f507e-2206-32b8-e044-0003ba298018;996359;130;121;121;;;1959;1978;2;7;;POINT(712878.28 6169281.1);5;6
0401c5ee-e7c2-4a2b-a32d-0da6eb474150;0a3f507e-1b41-32b8-e044-0003ba298018;994628;210;260;116;325;;1920;2007;9;;;POINT(711788.65 6171294.27);5;6
0406e243-3983-499b-b9e8-124bda1ff514;0a3f507e-2295-32b8-e044-0003ba298018;995405;130;107;107;;;1970;;1;;;POINT(711985.08 6171861.3);5;6
04076ef0-708c-4bb2-92b9-15a6d84916cf;0a3f507e-168c-32b8-e044-0003ba298018;995988;140;372;372;;;1988;;1;;;POINT(712862.3 6169761.28);5;6
0417687e-bac9-4ee4-b6ea-53a97e10eb08;3cae7253-093b-0f90-e044-0003ba298018;2685044;130;61;118;;;2008;;1;;90;POINT(711728.15 6172614.74);5;6
04205d41-14e3-4a8a-9a03-38cec03b3bb2;0a3f507e-22c6-32b8-e044-0003ba298018;995300;120;123;163;;;1970;;2;7;;POINT(711800.97 6172047.64);5;6
04350977-2f1f-47bf-9412-9ebc57c3d314;0a3f507e-18c5-32b8-e044-0003ba298018;994234;130;107;107;;;1967;1985;1;;;POINT(711357.31 6171783.34);5;6
0441718d-d81d-455f-99af-c3219d48cb81;0a3f507e-2410-32b8-e044-0003ba298018;994755;130;74;74;;;1993;;1;;;POINT(711614.58 6172464.46);5;6
044837b2-33c9-46fa-b18b-77d0ae775a44;0a3f507e-1e16-32b8-e044-0003ba298018;995416;120;124;197;;;1964;1998;7;1;2;POINT(712050.12 6169346.21);5;6
0458baee-267d-451c-8f9b-ae2d61c0c27a;0a3f507e-16ae-32b8-e044-0003ba298018;2577953;130;48;96;;;2002;;2;7;90;POINT(712559.72 6169756.87);5;6
04641fdc-788c-4505-99a7-a611e108cc40;0a3f507e-1e60-32b8-e044-0003ba298018;994943;120;146;146;;;1972;1980;2;7;2;POINT(711744.71 6171684.02);5;6
0471c77a-f3cf-4877-bd5d-46b3799f3aa4;0a3f507e-156f-32b8-e044-0003ba298018;997508;120;145;145;;;1962;;2;7;;POINT(713900.57 6169273.25);5;6
047c33c1-193d-4678-8ee4-b900b42e5770;0a3f507e-22cb-32b8-e044-0003ba298018;995384;130;107;107;;;1970;;1;;;POINT(711999.47 6172005.22);5;6
047e4df4-b3b6-4954-a859-434ea7efa5a0;3cae7253-094c-0f90-e044-0003ba298018;2685034;130;60;119;;;2008;;1;;90;POINT(711748.98 6172652.9);5;6
04847d16-a9ba-42f7-bd5f-9a596624450b;0a3f507e-1594-32b8-e044-0003ba298018;995884;120;270;270;;;2011;;2;7;90;POINT(712874.49 6168777.99);5;6
04a8445a-9712-4fe1-ac9f-0b312547547e;0a3f507e-22f9-32b8-e044-0003ba298018;994885;130;126;170;;;1971;;1;;;POINT(711758.42 6172197.85);5;6
04a8fe16-fe4a-4938-af41-09618df95614;0a3f507e-1ca9-32b8-e044-0003ba298018;997421;120;128;128;;;1962;;2;7;90;POINT(714005.8 6168772.23);5;6
04a9d43c-5c52-419d-ba8e-17bc900eca44;0a3f507e-22ba-32b8-e044-0003ba298018;995580;120;161;161;;;1970;;2;7;;POINT(711880.78 6172019.54);5;6
04b31263-15c5-4d9f-8575-df6abfac5b95;0a3f507e-1994-32b8-e044-0003ba298018;995602;130;101;101;;;1977;;7;1;;POINT(711856.65 6172380.05);5;6
04d3c777-5774-4bf4-b838-31375299a691;0a3f507e-22a7-32b8-e044-0003ba298018;995818;130;124;124;;;1970;1984;1;;;POINT(712049.46 6171927.75);5;6
04d477ae-edee-4bdc-a18c-0512f06368dc;0a3f507e-2229-32b8-e044-0003ba298018;995640;120;133;133;;;1957;1967;2;7;80;POINT(712367.98 6169109.23);5;6
04eb014d-33af-4004-9d2a-60e969dff0ba;0a3f507e-1f29-32b8-e044-0003ba298018;993962;120;153;153;;;1967;1977;1;;2;POINT(711124.97 6172303.38);5;6
04efcca0-d63e-452a-ab33-b0e40720ffbc;0a3f507e-1db1-32b8-e044-0003ba298018;2540498;120;216;158;;;2001;;1;;;POINT(712176.48 6171987.35);5;6
050eb95f-07f4-463d-ac63-be0502dbdb90;0a3f507e-19aa-32b8-e044-0003ba298018;995342;130;129;129;;;1976;;7;1;2;POINT(711774.55 6172411.32);5;6
051dde04-1628-4b83-8393-d217be607025;0a3f507e-205b-32b8-e044-0003ba298018;993811;120;109;109;;;1973;;2;7;;POINT(710729.87 6171996.34);5;6
05380eff-90c8-41c0-bec9-2a8478daaabb;0a3f507e-1936-32b8-e044-0003ba298018;996710;130;63;112;;;1978;;1;;;POINT(713508.57 6169826.25);5;6
054bf955-9c67-4d53-9a78-0aa610c5af79;0a3f507e-1c9c-32b8-e044-0003ba298018;997463;120;74;74;;;1937;;2;7;1;POINT(713958.67 6168788.09);5;6
054e8065-0ab0-4c3d-8629-0d2736220d35;0a3f507e-1b12-32b8-e044-0003ba298018;995832;420;2270;;2270;;1955;2005;1;;90;POINT(712128 6170354.76);5;6
054f8bc8-4574-4179-b269-08b2a2dff99e;0a3f507e-1bb0-32b8-e044-0003ba298018;997581;130;101;101;;;1964;;7;1;;POINT(713807.08 6169231.06);5;6
055564f3-ac92-40b2-834a-b4cf5805c7df;0a3f507e-2103-32b8-e044-0003ba298018;996155;120;86;150;;;1978;;2;7;;POINT(713114.45 6168498.97);5;6
055960c9-7658-4517-85ad-4789fa183e43;0a3f507e-1a89-32b8-e044-0003ba298018;997404;120;134;134;;;1973;;2;7;2;POINT(714023.21 6168997.41);5;6
056702c4-7ae3-49a5-b578-1d2473ae7661;0a3f507e-22a5-32b8-e044-0003ba298018;995816;130;123;107;;;1970;;1;;;POINT(712054.54 6171912.8);5;6
056d00e9-6bbe-458c-9c34-4e5096c93490;0a3f507e-1f84-32b8-e044-0003ba298018;993921;120;119;119;;;1972;;2;7;2;POINT(711175.63 6171493.1);5;6
057941ba-b06c-4c22-9141-fcbe2d44911b;0a3f507e-24be-32b8-e044-0003ba298018;996926;130;61;109;;;1978;;1;;;POINT(713620.35 6169820.42);5;6
05804b23-54da-43c4-a77c-0b2aaa40705e;0a3f507e-1cf2-32b8-e044-0003ba298018;994043;120;134;134;;;1969;;2;7;;POINT(711062.35 6171979.29);5;6
059c7ead-9d7a-4e97-b0bd-9a67c0b3f2de;0a3f507e-1fd2-32b8-e044-0003ba298018;993984;120;141;119;;;1972;;2;7;;POINT(711116.3 6171753.43);5;6
05a8cf3d-05cd-484c-ab0a-3581198c0612;0a3f507e-1cf9-32b8-e044-0003ba298018;994105;120;166;134;;;1969;;2;7;80;POINT(711022.74 6172022.87);5;6
05b87f0d-20c7-4939-98ae-cf4b2d8c99b0;0a3f507e-1f87-32b8-e044-0003ba298018;994034;120;109;109;;;1973;;2;7;;POINT(711075.07 6171469.54);5;6
05ba7e41-f75d-4012-bade-513f80cee35a;0a3f507e-1834-32b8-e044-0003ba298018;994016;429;99;;99;;1967;;2;3;;POINT(711367.38 6172668.28);5;6
05c449fc-2f54-4156-82ff-6084bbb823d9;4591b5f9-a6c2-0dd9-e044-0003ba298018;2691173;130;45;127;;;2008;;2;7;90;POINT(712618.13 6168827.51);5;6
05d97df3-e5dc-4e2e-bc46-09aedb78d987;0a3f507e-1e8f-32b8-e044-0003ba298018;994478;120;181;161;;;1969;1998;2;7;2;POINT(711521.28 6172071.24);5;6
05dd948c-6451-4785-af19-614f82354fa3;0a3f507e-1d7e-32b8-e044-0003ba298018;2516393;120;113;113;;;1999;;1;;;POINT(711649.12 6172700.96);5;6
05de53d1-c409-4a65-a23c-593301891a6a;0a3f507e-179f-32b8-e044-0003ba298018;996931;120;98;172;;;2002;;5;1;;POINT(713635.49 6168851.53);5;6
060ad38d-eeca-41c6-b90c-b553eaae48a8;0a3f507e-192d-32b8-e044-0003ba298018;994255;120;153;153;;;1969;;1;;80;POINT(711343.59 6172128.77);5;6
