Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
20000;False;Vinduer;3;False;400;Udskiftning af eksisterende vinduer;1-3-1-0
22700;False;Loft;1;False;300;Efterisolering af loftsrum med 250 mm isolering;1-1-1-0
37100;False;Lette ydervægge;0;False;300;Efterisolering af lette ydervægge af træ med 300 mm isolering og Efterisolering af lette ydervægge af træ med 250 mm isolering;1-2-3-0
37800;False;Yderdøre;2;False;600;Udskiftning af eksisterende skydedør og Udskiftning af eksisterende yderdør;1-3-3-0
