Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
81000;False;Solceller;1;True;8200;Montage af nye solceller, Monokrystallinske silicium, 4,8 kW;4-1-3-0
137100;False;Loft;2;False;3400;Efterisolering af loftsrum med 250 mm isolering;1-1-1-0
225700;False;Vinduer;0;False;5200;Udskiftning af gl. vinduer og døre til trelags energirude ;1-3-1-0
