Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
41300;False;Vinduer;316414;False;4300;"Nye vinduer med 3 lags energirude.

";1-3-1-0
48500;False;Loft;316413;False;4300;"Efterisolering af skunk

Efterisolering af skråvæg

Efterisolering af loft";1-1-1-0
125000;False;Solceller;316415;False;3800;Etablering af solceller;4-1-3-0
