Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
2028;False;Lette vægge mod uopvarmet rum;865551;True;1200;Isolering af lysskakt. ;1-2-3-1
35220;False;Loft;865550;False;2600;Oplægning af 250 mm ekstra isolering. ;1-1-1-0
51424;False;Yderdøre;865552;False;2700;Udskiftning af almindelige termoruder til lavenergiruder og udvendige døre til isolerede døre. ;1-3-3-0
