Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
29635,4;False;Vinduer, ovenlys og døre;41;True;1400;Udskiftning af ruder;1-3-0-0
40000;False;Solvarme;42;False;1800;Opsætning af solvarmeanlæg;2-1-6-0
50000;False;Varmeanlæg;43;True;5700;Ny kondenserende gaskedel;2-0-0-0
45300;False;Tag og loft;44;True;3600;Isolering af tag og loft;1-1-0-0
