Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
8000;False;Ovenlys;1;False;300;Udskiftning af vindue til trelags energirude, efter BR15.;1-3-2-0
8600;False;Yderdøre;2;True;400;Udskiftning til ny hoveddør med trelags energirude med varm kant;1-3-3-0
29100;False;Vinduer;0;True;1100;Udskiftning af vindue til trelags energirude, energiklasse A.;1-3-1-0
