Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
24400;False;Vinduer, ovenlys og døre;36;False;1200;Udskiftning af 2 lags termoruder.;1-3-0-0
30001;False;Solvarme;35;True;2400;Installering af et solvarmeanlæg.;2-1-6-0
39000;False;Tag og loft;39;True;3000;Efterisolering af loft.;1-1-0-0
81000;False;Ydervægge;37;False;2500;Efterisolering af lette ydervægge med 250 mm.;1-2-0-0
200000;False;Gulve;38;False;2900;Udførelse af nyt terrændæk ved renovering.;1-4-0-0
