Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
35000;False;Solceller;0;False;1700;Montering af et solcelleanlæg på 10 m²;4-1-3-0
40000;False;Solvarme;1;True;2700;Varmtvandsbeholder til solvarme - 200L og Etablering af et nyt solvarmeanlæg til produktion af varmt brugsvand;2-1-6-0
57100;False;Vinduer;4;False;1800;Udskiftning af rude i yderdør, Udskiftning af rude i vinduer og Udskiftning af ovenlysvindue;1-3-1-0
