Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
18100;False;Yderdøre;0;False;400;Udskiftning af eksisterende yderdøre med termoruder;1-3-3-0
63000;False;Solceller;1;True;3200;Montage af nye solceller;4-1-3-0
