Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
10000;False;Varmefordeling;65;True;2000;58.2 Cirkulationspumpe, varme, udskiftning;2-2-0-0
368625;False;Tag og loft;64;False;43200;27.1 Vandret skunk, efterisolering;1-1-0-0
500000;False;Solceller;66;False;24100;81.1 Solcelleanlæg på taget;4-1-3-0
550880;False;Vinduer, ovenlys og døre;62;False;52100;31 Vinduer og yderdøre, udskiftning af ruder;1-3-0-0
1000000;False;Ventilation;67;True;141900;57.1 Mekanisk ventilation, udskiftning;1-5-0-0
2073876;False;Ydervægge;63;False;41500;21.1 Hul ydervæg, efterisolering;1-2-0-0
