Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
700;False;Varmerør;1;True;40;Isolering af varmerør op til 50 mm;2-2-2-0
5100;False;Varmtvandsrør;2;True;2600;Isolering af tilslutningsrør til varmtvandsbeholder op til 50 mm;3-1-3-0
33000;False;Varmefordelingspumper;0;False;900;Ny varmefordelingspumpe;2-2-3-0
