Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
5000;False;Varmefordelingspumper;0;False;200;Udskiftning af den eksisterende fordelingspumpe.;2-2-3-0
30000;False;Varmepumper;1;True;2200;Udskiftning af varmepumpe og Udskiftning af varmepumpe med ny model;2-1-5-0
