Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
5000;False;Varmefordelingspumper;4;True;500;Den eksisterende fordelingspumpe udskiftes;2-2-3-0
8500;False;Automatik;5;True;700;Montering af termostat(er) på radiatorer;2-2-4-0
36900;False;Loft;1;False;900;Efterisolering af taget;1-1-1-0
65300;False;Lette ydervægge;0;False;500;Indvendig efterisolering af ydervæg med 250 mm ;1-2-3-0
66800;False;Vinduer;3;False;1200;Forbedring af vinduer og yderdøre;1-3-1-0
