Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
6000;False;Varmeanlæg;2;True;1200;Demontering af el-radiator;2-1-1-0
35600;False;Vinduer;1;False;1000;Udskiftning af eksisterende vinduer med termoruder;1-3-1-0
40300;False;Solceller;0;True;2400;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
