Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
34331,15;False;Vinduer, ovenlys og døre;36;False;4600;Udskiftning til lavenergiruder;1-3-0-0
36000;False;Solvarme;37;False;3900;Etablering af solvarmeanlæg med ny varmtvandsbeholder;2-1-6-0
3500;False;Varmefordeling;38;True;1000;Ny A-pumpe;2-2-0-0
