Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
5000;False;Varmefordelingspumper;0;True;600;Udskiftning af den eksisterende Grundfos varmefordelingspumpe.;2-2-3-0
31000;False;Varmepumper;2;False;800;Udskiftning af varmepumpe med ny model;2-1-5-0
35000;False;Solceller;1;False;1800;Montering af et solcelleanlæg på 10 m²;4-1-3-0
