Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
500;False;Varmtvandsbeholder;124310;True;300;Isolering af tilslutningsrør til varmtvandsbeholder/varmvandsveksler med 30 mm;3-1-5-0
22800;False;Vinduer;124304;False;700;"Udskiftning af alm. termoruder i vinduer og døre til 2-lags energiruder med varm kant.

Udskiftning af 3-lags termoruder til 2-lags energiruder med varm kant.";1-3-1-0
80000;False;Solvarme;124308;False;3500;Etablering af solfangeranlæg;2-1-6-0
