Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
4000;False;Hule ydervægge;5;True;900;De hule ydervægge tømmes for lecanødder og efterisoleres med indblæst mineraluldsgranulat;1-2-1-0
5000;False;Varmefordelingspumper;3;True;700;Ny varmefordelingspumpe;2-2-3-0
19300;False;Loft;1;False;300;Efterisolering af loftsrum med 150 mm isolering;1-1-1-0
30800;False;Etageadskillelse;2;True;2000;Isolering af uisoleret gulv mod uopvarmet kælder med 150 mm isolering ;1-4-2-0
31900;False;Massive ydervægge;6;True;1400;Udvendig efterisolering af massive ydervægge med 100 mm;1-2-2-0
40300;False;Solceller;0;True;2600;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
50000;False;Solvarme;4;False;1500;"- Installation af nyt solvarmeanlæg 
  til brugsvandsproduktion. 
- Installation af ny 
  varmtvandsbeholder.";2-1-6-0
