Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
4500;False;Varmtvandspumper;3;True;400;Ny cirkulationspumpe, som Comfort UP 15-14B PM, 8 W;3-1-4-0
101300;False;Solceller;0;True;5300;Montage af nye solceller, Monokrystaliske silicium, 6 kW;4-1-3-0
