Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
180356,8024;False;Ydervægge;54;False;4500;Hulmursisolering af ydervæg;1-2-0-0
25600;False;Tag og loft;55;Kan ikke beregnes;Kan ikke beregnes;Isolering af skunke;1-1-0-0
155520;False;Gulve;56;False;4500;Isolering af krybekælder;1-4-0-0
8000;False;Varmefordeling;57;True;1600;Udskiftning af cirkulationspumpe til varme;2-2-0-0
35000;False;Solvarme;58;False;1200;Montering af plan fanger og beholder til brugsvand;2-1-6-0
