Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
20700;False;Yderdøre;1;False;600;Udskiftning af rude i yderdøre;1-3-3-0
31600;False;Vinduer;2;False;1000;Udskiftning af rude i vinduer;1-3-1-0
60000;False;Solceller;0;False;2700;Montering af et solcelleanlæg på 20 m²;4-1-3-0
