Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
31000;False;Yderdøre;3;False;600;Udskiftning af yderdør og Yderdør m. termorude udskiftes;1-3-3-0
35000;False;Solceller;4;True;2100;Montering af et solcelleanlæg på 10 m²;4-1-3-0
36300;False;Loft;0;False;700;Efterisolering af loft mod uopvarmet tagrum;1-1-1-0
46000;False;Vinduer;2;False;900;Udskiftning af yderdør og Udskiftning af vinduer med nye energivinduer (BR18 krav);1-3-1-0
56000;False;Terrændæk;1;False;200;Efterisolering af terrændæk iht. krav jævnfør kap. 11 (§279) i Bygningsreglementet.;1-4-1-0
