Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
900;True;Varmtvandsrør;2;True;200;Isolering af tilslutningsrør;3-1-3-0
21900;False;Krybekælder;0;False;300;Efterisolering af gulv mod krybekælder ;1-4-3-0
32000;True;Solvarme;3;False;700;Etablering af solvarmeanlæg;2-1-6-0
49700;True;Vinduer;1;False;600;Vinduesforbedring;1-3-1-0
