Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
7600;False;Varmtvandsrør;2;True;600;Isolering af tilslutningsrør til varmtvandsbeholder op til 100 mm;3-1-3-0
24400;False;Varmerør;1;True;1800;Isolering af varmefordelingsrør op til 100 mm;2-2-2-0
40000;False;Ventilation;0;False;1000;Montage af nyt boligkomfort anlæg, som Nilan Comfort-serien;1-5-1-0
