Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
31500;False;Tag og loft;39;False;5000;Efterisolering af loft mod uopvarmet tagrum med 150 mm.;1-1-0-0
47200;False;Vinduer, ovenlys og døre;38;False;5600;Udskiftning til lavenergiruder;1-3-0-0
