Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
50;False;Varmtvandsbeholder;157527;True;40;Isolering af tilslutningsrør til varmtvandsbeholder med 30 mm;3-1-5-0
7600;False;Loft;157516;True;500;"Efterisolering af loft
";1-1-1-0
10400;False;Vinduer;157520;False;300;Udskiftning af rude til 2 lags energirude.;1-3-1-0
17900;False;Lette ydervægge;157519;False;400;Efterisolering af let ydervæg;1-2-3-0
32000;False;Solvarme;157523;False;1600;Etablering af solfangeranlæg;2-1-6-0
125000;False;Solceller;157524;False;0;Etablering af solceller;4-1-3-0
