Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
32100;True;Loft;17286;False;300;Efterisolering af skråvægge;1-1-1-0
43800;True;Vinduer;17303;True;1700;"Udskiftning af rude til 2 lags energirude
";1-3-1-0
75000;True;Solceller;17309;True;8000;Etablering af solceller;4-1-3-0
