Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
6600;False;Vinduer;2;True;300;Udskiftning af eksisterende termovindue;1-3-1-0
9000;False;Yderdøre;3;True;400;Udskiftning af eksisterende terrassedør;1-3-3-0
16200;False;Loft;0;True;500;Efterisolering af hanebåndsloft med 200 mm isolering;1-1-1-0
20300;False;Yderdøre;1;True;900;Udskiftning af eksisterende skydedørsparti;1-3-3-0
276200;False;Varmepumper;4;True;18400;Montage af nye solceller, installation af nyt luft/vand anlæg, installation af ny varmtvandsbeholder, varmefordelingsanlæg - fald i temperatursæt og installation af pumpe;2-1-5-0
